0	My boys are headed to football camp and wow do they  need alot of food! Tough for an unemployed chica, need to sell more of my stuff. 
1	@berdtwit Thx 4 sharing! 
0	Hangover schmangover! Work til 8 on 3 hours of sleep whoop... 
1	@jenxPOdMa a dm is a direct message.u can send them on here or receive them.look to ur right &amp; click on it.try sendin me one. 
1	@notanarmadillo what'd you do wrong? You don't have give me a play by play or anything but the jist of it! 
0	would be perfect if it weren't for the fact that im about to fail a science exam. hahahha. pray for me. 
0	@mynameismo My family is in Anderson. 
1	Watchinq CSI: Miami!  i love that show!
1	eating to kill time  waitinggg &lt;3
1	Oracle buys Sun Microsystems for $7.4 billion. In your face, IBM! 
1	@teamapocolypse How are things going? 
0	bored as fuck! 
0	insomnia = me right now  
1	Made it to London! Going for Indian food and a beer 
0	@kkpalmer89 I know, I love you  let's do pinkberry when I'm down?
1	@Mountgrace heyy callum ! 
0	@Denyalle I saw that. I'm sad  I'm heading to sleep too. Work at 8:30am
1	@SexyLiah Shout me out so your friends can follow me...Lol 
0	is starting to prepare for the finals   Good Luck for all of YOU ;)
0	@planethealer I have been living with severe pain recently and undergoing tests, Life is hard, but I don't want the alternative. 
1	@MicheBel - excellent, thank you 
1	Babysitting! Twitterverse, say hi to my sister  http://mypict.me/2cfE
1	@ChrisCuomo  congrats yes they're all milestones of their growth and growing up and away from us so enjoy the ride with her 
1	@JasmineYu like this 
1	@Takhisis_uk I think cabbages are well sexy 
1	I can't believe i was up at 9am this morning... 
1	Lys had her baby girl Kennadi Grace! So excited... Another kid to spoil  &lt;&lt;3 shell&gt;
0	rainny day today! its REALLY RAINNING! LOL a mess! all i want is to sleep 
0	I am getting nowhere on the paper frontt  ughhhh
1	Great call with @adamzarlengo doing some very interesting things at Yahoo Movies and he's now supporting the Lakers 
0	worst day ever, cant stop feeling sleepy, i hate college &amp; found out that mcfly played with JoBros at wembley ... my 2 fave bands 
1	Tomorrow's agenda? Church, lunch, NO DOUBT concert  I am much more excited than I anticipated!!!!
1	@MissQuant good morning! 
0	I think I've finally reached the point in my life where I need a nasal hair trimmer 
1	@milliontwits The best feature is it remembers who you unfollow so you don't follow them again. Try doing that manually. 
1	@Ilzur I’m a big fan of our new Hot Brights lip/cheek stain in bronze. A convenient combo for a natural look 
0	@taylorswift13 awww!!! That's so cute! I wish I did that for my dog but I don't have the cash 
1	English paper 2 went well enuff todayy . . Havin a dayy to meself todayyy 
1	rapping what [&amp;@&amp;&gt; !&gt; }$) 
0	Online shopping at Victoria's Secret and Abercrombie &amp; Fitch  I wish I had more money  No, I'm broke. Sososo broke this month. Sigh :'(
0	Intimate acoustic affair with Mika at Le Poisson Rouge tonight! Sold Out 
0	nobody texts me nomore   im sooo lonely ♫
0	Just got home from #CSTS Boston. Sorry I was late and didn't really get to hang w/my shiny #browncoats 
0	Texting codyyy dk where rossi went?  bahaha im still awake and i dk why
0	@shads210309 bad mood deeee 
0	Woke up at 3am with my head still banging  off to work now so will just have to take lots of painkillers and drink pints of water!!
1	@zakARRee i miss you too. oh ps i got you something straight from disney world. 
1	WEEKEND BABY !! Shopping with Cindy tomorrow 
0	I know I should've exercised this morning, but it seems there's a lot of excuses to not doing it  http://myloc.me/4dtP
1	@paulagroenink i more year and you will turn 30 
1	@Millakilla_X Re: Macbook. Thanks for the advice but half the reason I wanted a macbook was to get away from Windows and use the Mac OS. 
0	Kitty Kat is inside meowing that he wants out.... no, not out of the closet, just outside!  No, he can't come out, he's an inside cat 
1	http://www.eabeauty.net - The world of beauty and pretty girls   I'm testing new version 
1	Learning how to use this thing 
0	gretchen's moving to philly, time to find a new roomate 
1	@sorinna Billie Holiday - I love this one  �T�ain�t Nobody�s Business If I Do�
0	was up before 8 this morning  dog decided i'd had enough sleep so woke me up...charming!!
1	Ahaaa~Akhirnya dapat makan kerang.Wehoo..Thanks so much Izat 
1	@ebassman I say go to waffle house get the all-star special and you shouldn't have to worry about eating again till dinner 
0	@KimberlyCole1 Working till 7pm tonight 
1	@chantaleto I met one very handsome boy and very kind.  I'm in love. lol
1	@stayawakekate umm it was best fight so technically they both won!!! &amp; we both know how that fight turned out! sorry 
0	Ovaries suck today too.  they are hurting me! Well atleast the one is
0	and of course it's humid.  yay 
1	@Twiter_ME_This the phase that introduced me to ME  Love it!
1	Hearing @nathanfillion at the start of the new Halo 3: ODST trailer made me  Also is that Adam Baldwin at :59? http://tinyurl.com/lzkok5
1	@raimalarter  I had a great day - I made a little video about it for my YouTube Channel, Take a look   http://bit.ly/11oWXq
0	Going to bed. Work tmw then rehearsal. And im still super sick  DAMN IMMUNE SYSTEM! &gt;=-0
0	@MatthewStClair I couldn't get pandora to work on my phone!  http://myloc.me/15JI
0	The lightening brings back bad memories of a certain tornado in TN... I hate it 
1	@suppmiker That looked like a good movie! I went and saw Obsession last night. Excellent.  you should see it!
1	@BenjaminEllis haha yes.  I have said on here many times on here that I should be going to confession too 
1	back from a great weekend in Denmark... 
1	@anthonyjohnston I am....I don't know what I would have done if you hadn't forgiven me 
1	@jeffmello Good Morning Sir! Blip on! 
0	been rather tempted by a Premier Projector on eBay...  But then thought that a fifth drumkit might be a bit excessive...  
0	Just had a 2hour exam Now I'm in a hour detention 
1	@amymccl Aw, thanks 
0	i finished 1/2 the work........better head off 2 bed now 
1	@jjbalishhh i wanted to wait until you were asleep so i could wake you up 
0	@MeganHolt  YOU!  Without me 
0	@MissDiDi  why do you have to make me feel like the worse person in the world your so mean to me. Gosh!
1	faded with the boys, just like old times.   beer run? i want to try it.. what do you think?
0	.. I just want to lie next to you.. feel your heart beat with mine and be happy again.. can we do that? 
1	reading Wittgenstein at 12:41am. good thing i love what i do 
1	@mexiana_76 thats cuz you thought of us. 
0	@katherinemarsh haha i always wanted to see s club but my 'rents wouldnt take me 
1	Awe here at the Amedd Center and School. The memories.   GPS location: http://bit.ly/yMtNG
1	@pnkrcklibrarian That's wonderful to hear!  Maybe @cinnamonclouds can kidnap you and take you a concert? 
1	Uploading some really absurd pictures and videos 
0	@Guolfo goooood luck! today mine was late! 
0	Watching true blood...then going to sleep no club  going tomorrow
1	go hoos!!!  loving this baseball team 
0	Damn. Raleigh is full of lame ass conservative mother fuckers. 
0	I am looking at pictures of border collies on the web.  I want a puppy!!
0	Why do I always can sleep when I have to get up for work???? That's not fair 
0	@mikethemiz  i wanna see you in england, meh
1	Picking up thistles at Riverside Organic in Whatcroft. The farm tots are here too today! Quite therapeutic 
0	Scary dream 
0	Missing power 
1	off to the art museum  ..and totally ignoring the horrendous pain i'm in.
0	Very sleepy but still want to wake up and playing games in front of my laptie, What's should i do ?? Dilemma !! *hyperbole,heu .. 
1	Ohhhh, mind apples - click. Chilling with friends, drinking with friends, laughing, talking, learning, secrets, writing,    Lovely...
0	OMG at ghost whisperer last night! Cant believe Jim died!!   I Cried!!! Maybe hes not dead... they always twist things around (YN)
1	@rotjong 
1	@lenocin Thanks 
0	i don't want to start a new week.  blah i have awoken to quite the pissy mood 
0	Yet another rainy Sunday 
0	@VivaLaAden yup! Older than me. And she's having seizures  makes me sad.
1	@gameOVERdose  Direct message me your home number and we can do that if you want  Mobile's still locked and lost all numbers :/
1	Alfei Menashe to Yarkon Jct. and back including 250 meter climb. Not a bad ride 
0	Is wishing Eastern would get my transcript in the mail already or else I won't be registered for classes 
1	MTV Movie Awards yesterday: congrats Robert, Kristen, Miley and the Twilight's makers.  &lt;3
1	@seonaid_bbz Awww gutted 
1	just got back from working. saw a humming bird for the first time ever 
0	@SaschaGerstner Man, that sucks!  I hear about this happening to lots of people. Is there any way to get those pages taken down?
0	Sprained my ankle  It hurts so effen bad!!
1	THRILLED w/ the unorthodox mic setup we used for this latest project—the vln sounds SWEET. Of course, having a great player helps. 
0	@jakriffer My back was bothering me &amp; I can't sleep when the it's really bad. I tried everything 2 stop the pain but nothing helped. 
0	@amyanxiety ok. most of my dayts off this week i will be in hartlepool thou so it will be hard 
0	@Mr_Marty i flumped all my GCSE's, thats why i have a shitty job 
1	back from college, gym later though 
0	Going out to get a fresh air yet i get polluted air 
0	doing my homework for next week 
1	@AshleyRogers thanks! Very happy to be done... Will be happier if I find out I passed! 
1	I'm back. integration of Twitter's HTML/JS box in Redaxscript CMS is just perfect! 
0	damn .... No Bank to give me loan   
1	@bodylikemind You WERE! I remember walking into a darkened room &amp; seeing you chilling out on a sofa 
1	Had amazing sushi tonight with the family 
1	finding that quite a lot of my mates are on twitter! 
0	Good news is I won the lotto, bad news is that I only won $3.25 
0	@RachMoon so jealous  go eat at the ivy!
0	A simple release has turned into a scavenger hunt for everything that's wrong 
0	Making pasta for dinner then hoping to watch the Lost finale. Yes, I am so far behind! 
0	OWWW!!!!!! i hurt myself......it hurts to walk  WHEN WILL THE GREEN STOP i should probly look into it im not looking so well lol
1	kinda sad im missing the last week of junior year, hopefully ill be in friday 
1	@TigerMystic im doing fine. thnx.  im a big fan of yoda wisdom
1	@LanceGross The series is gonna be tied. 3 point game 
1	finallly can go foood shopping because the shitty football is finished!! 
0	ok off to hospital. first time since Jan,  nervous but know I need the ass kicking
1	Holy shit major earthquake xD well the dishes didn't break 
0	new guitar hero metallica guitar is already broken  #fail
0	i am so vex im missing WESTWOOD  at MINISTRY OF SOUNDS' 2nite. hope all the ppl who r attending have fun 
0	@JonasBrothers the link wont work for me  what is it?! xxx
1	Just bought some disney crocs for our honeymoon for $14.99 shipped  I'm so happy I held out!!
1	Watching the night shift wax the station floor while I read the paper in this small booth.The floor does look shiny 
1	@SashaMari very cute  we got ours when he was 11mos so nvr saw him that small
1	@qUeenSkcOrpio21 if you like 2 laugh..have a good time..follow me..its just that simple 
1	@theburgerman  save that story for work on friday!! sounds like more than 144 characters can handle!! 
1	@smackfairy Well, maybe some day you'll be able to make it out to Hawaii. Looooooong flight! 
1	@joseusa lol yes!! come to london, you can show me how to do server checks here 
1	She had never heard of chi's sweet home, much less had any interest in anime--she just liked the character on 1st sight 
0	@jesssicaraymond it's not fair..  everyone has gotten a reply from @Jessocaveronica except me 
1	@musicboxmix el link se ha caido! fix it  pleaseeeeeeee!!!
0	gonna go read out in the sun for a bit  then work at 4:30 
0	need to walk the dog but its raining 
1	@chazico Thanks. I made the collage earlier tonite just cuz..lol. 
0	just found out my scion is a &quot;total loss vehicle&quot; from the last hail storm last week. My poor scion  #fb http://bit.ly/4ZPb9
1	@Vic773 AWW Yeah!! It's my lucky day   Thx!
0	@adun50 , why do you want to stay awake so much ? How i wish i have loads of sleeping time 
0	ryan seacrest couldn't be here... he's sick 
1	I'm waiting for him to say, cassandra, JUMP ON IT!  .:BigPoppa:.
1	 ZOMG I JUST GOT ONE LESS FOLLOWER
0	@Joelsk_ i wish! but unfortunately no 
1	@TheRealJordin Almost 6 months late but thanks for a great concert with Alicia in Perth!  I loved it!!!  http://twitpic.com/3pfm7
1	@tylerbwm I can be your friend. 
0	Uncharted 2 is buggy as hell tonight, lots of dropped games 
1	actually I'm counting the minutes until someone cracks the paid-version of Tweetie. 
0	@katarin but stupid yaoi is hilarious  
1	i am a boring person... im not scared to admit that.... 
1	With 2 of my besties  http://mypict.me/2LZ5
1	@KCtotheMAXXX Syrah is a wonderful drunk and in the opening lines of one of my fav Radiohead songs  How was DCFC?
1	It'll sure be nice when I can start working from home! Hopefully soon...fingers crossed 
0	@Maddie_Ann NOOOOOOOOOOOOOOOOOO!!!! What are we going to do??! 
0	@hondanhon it was even worse for 5 hours gardening 
0	My feet are cold. 
0	Should start packing soon, needs to go home. 
0	Gd morning! Thanks for @fahadfakhro for waking me up :@! Body aches from body pump yesterday!  again today! Who's in? :p
0	Wanna watch Grease..................... 
1	@Sherry212 Have  agreat day Sherry!  Sun out here too! Mom still not too good though.. darn I was hoping for an improvement. take care 
0	morning all. So tired today 
1	@David_Henrie hey david, you're hot 
0	she didnt txt me  so i go by myself...
1	Easter Show... meh? got an Audrey poster though 
0	I already miss u guys 
1	Zac's also on Starbucks  @xBabyV
0	Just discovered one of the systems I'll be live demo-ing at #EdAust09 is moving servers an hour before my presentation 
1	@Frankmontreal haha thks 
1	Just wondering when we are going to here anything on the LOGO contest...not that I actually have a chance...LOL  I'm not the most patient 
1	@emiliemisset like you're gonna get in a fight at dash... Lmfaooo!  2 for 2! So who we going after today?
0	@Stimey   My son is headed in that direction. I found a soapy sink full of wires, screws and AA batteries last week.
0	@demi_black y didn't  answer meep  That' s fine , I know that weep are BFF =]
1	@Audrey oh yeah you were at the registration right 
1	LET GO AND LET GOD DEAL WITH IT  feel beautiful today
0	Schoolwork again, lots of schoolwork to do today. 
0	its still wet and miserable out 
0	i'm on my Closing duTy tonite.. HUH wish i could watch U baby.. 
1	@Stargate_Addict That was AJ that was talking about the song, not me.  
0	OK, I heart iheartradio on my 'berry. Now I can listen to oldies alllll the tiiiime. Come back, Oldies 95!! We miss you 
1	@ddlovato you are beautifully made!  There's nothing bad about you!
1	@magnebergan  It is actually surprisingly easy to stay away from twitter. I really enjoyed it this time, don't think I missed much either
0	@MsLovely_Jalene NOT THE HAIR! 
1	@wendi916 I would 
0	@curveballmami yeah I know 
0	@SUPERsasha oh trust me sister. i know the feeling 
0	@Notes_to_Zeno awwww 
1	@Ashellris haha I'll swing by there too 
0	It's been a FML kinda day.  Thankfully, there's always tomorrow... Goodnight World.
0	im pretty sure i went to bed about... 2 hours ago and im up again... ahhh... 
0	SUMMERFEEELING BUT IT'S STILL UNFAAAAIR 
1	@wondrous_as_u Goodnight....hug Mike for me. 
0	@imeantheend aww bb 
1	Going for a run on the canal! 
0	@Heidi94 awwz yea  i hope there are no cats where he's staying today hahaz
1	is soooo sleepy after a loooong sunny and hot day at Disneyland   can't wait to go hooome!
1	@davehodg Aha. thanks  Maybe time to go out if lots of peeps indoors watching the telleh 
0	I was going to head home and watch game 1 of the #NBAfinals (recorded last night), but I've just had the result spoiled. 
1	Back from umpireing trainging, making dinner 
0	@NinaMcFLY Oh poor u  We have holidays now, lucky us. But it's not fair..I mean whole Germany should have holidays now 
1	Is watching titanic 
1	@mattsmind Does AIR work on linux? If so, go with tweetdeck or seesmic 
1	Going to bed.  nighty night luvs.
1	Looking at the moon and making out with tree 
0	@nygrl1914 I need to do that! I hate insomnia 
1	&quot;Where'd you learn those moves?&quot;; &quot;Reruns of House&quot; - Royal Pains. haha. 
1	What up people lets get this day started right, lets get this day started quickly right!  Ok maybe a little lame. 
0	installous isnt working? 
1	Tree day Wakeend  &gt;threedayweekend&lt;
1	@selenagomez Head First is soo cool, i love the your new song!  i'm brazilian, i love you! you're so beautiful, you're good singer!
0	@oxygen8705 aww ty! s'just a bummer watching conversations 
0	Hates this french homework. 
0	Boys in the bath, then off to bed!  Can't wait for Bloomin' Fest tomorrow...hoping the weather is good!  Looks bad for Sunday 
0	I think we are boarding soon. The next time I fly after today will be when I go home on the 14th. 
1	@gizellef heyyyy im watching that too  he makes the show that much better !
0	woke up 4 am! 
0	@Little_Lotte I was shocked my horn fest for James Roday didn't get you to surface the other day.....He felt unloved 
1	@rossmills Do you mean a pic of the article or a pic of someone writing the article? 
0	being a FATSO.  then crying. then sleeping. maybe in that order.
1	@SwitchedOnNaija:Couch Potato rocks dis wkend tissues et chick flicks r just fine...Season 5 of Desperate Housewives simply the best 
1	@ambienteer You can start by finishing the EuroVision series )))) The thing is we are upgrading to the H4n and will give away some H2 
0	'Fatblokes result: we got three, they got four...teen  According to the opposition it would have been 30 if not for me so that's a bonus!
1	@spiderbeef23 care to back up your words? friendly wager for game 6?  ill bet on the magic obviously
1	The lawnmower is calling my name 
1	@michelleetaylor YOUUU ACT SO FAKEEE 
0	Note to self: stay away from Benihana....very bad stomach ache  I think they make their food with poison..but yet, its so good
1	Getting ready to go to Lexi's 
0	GP Luzern: of rank 17 
1	@Jjbioh if you like 2 laugh..have a good time..follow me..its just that simple 
0	not much goin right fr wsox....... 
0	@Wonder_Wheel thankfully they cursed me with a half decent name. Not my gorgeous net alias sadly  but still better than Peggy Lee..
0	tummy ache 
1	Pantene Pro V shampoo smells like a field of happiness..... on your head 
0	@happyhero Bad luck - she's resigned from Cabinet, but she's said she's continuing as an MP 
0	Not a happy bunny after cracking the screen on my iphone 
0	Love Sux =/  I Hate Being Alone   Too Bad Most Guys Are Cunts (: And No Girls are Interested LOL FML! &lt;3
1	did not even come close to hitting Steven's precious car. 
0	@lilacpixie I really think I am! this week I think I've hurt myself every day so far  I'm a danger!! Thanks for the followfriday =D
1	Reliving child-hood memories by watching old episodes of Reboot. Love it 
0	well he is still not following me how sad 
0	I got money on this series. If Orlando loses the 'ship I gotta buy lunch for my coworker for a week 
1	@Hallainzil Ooh, bebop. What wonders...  Check out a series called Gurren Lagann. It's very epic.
1	@deidrefunk I would! 
0	@endamaria I'm good thanks, just pissed off about not winning the ticket this morning, and the whole summit thing  what have you been up 2
1	Anyway time to play some Sims 3!!!!!!!!!!!!!!!    
1	@rebeccamezzino as long as you're not a 'foxy moron'  
1	@oli4b it's oooo sooo still.... shhhh shhhhh 
1	@chrys73 of course!! 
0	@kylepetty Link doesn't work 
0	@LindaGranillo If it ever loads! LOL! It is my usuall MPPB vid! 
0	I hate Liam  !!!
0	@FAKEBESTFRIEND I got two $200 parking fines in 8 days. $400 AUD down the drain is such a pain in the ass 
0	Bout to go run 3 miles 
1	@Jabulani @rlbates -element of truth to all humor.  I jokingly refer to myself as a walking paradox. 
0	Going to drop Neena to SF. She will be away for 3 days 
1	@weretiger still can tweet . 
1	one more to go today 
0	Not feeling too hot right now. Wish I felt healthy... 
1	had a great evening discussing renewable energy  and possibly now needs to sort out a date for an army dinner :s
1	Vegetable soup is ready! Time for me to eat. 
0	I wish someone would get here. Nick and seth hurry to my house! I'm bored. 
1	Ran my first 5k in 39:45 
1	JQuery inline graphs... http://tinyurl.com/jqsparky  In the words of Austin Powers &quot;That's smashing Basil&quot;  aaaaand in action...
1	Submitted my application to VCU for the Fall online.  Now off to the Post Office to mail more forms. Who still uses the mail? LAME!!!
0	@Nicolaarthur awk dnt b silly!I just wanted a purple cover 4 my wee phn  will just have 2 actually look in a proper shop now  pah lol
0	out on location with @byroneski_beat pretty much no internet or cell service 
1	had another productive day. last 3 songs ready for recording.  album out very very soon!!
1	...looking forward to seeing who Leinster is gonna meet in the final 
1	It's too cold to play tennis. Therefore I should not have to be at work.  That's my feelings on the topic.
0	gee this is so hard, when a recipient is not following you you cant even send a direct message 
1	@DubarryMcfly same here! and then mums always like what are you doing aha  xxx
1	@carynmeshell yep! well she taught me how twitter works and i learned the phone part. 
1	@TheeJPhresh awww congrads honey bun!!!! I wish u success! Meeeee ol nuttin workn singing doing my daily norm 
0	Mall cops over. ehh it was ok i guess. this tooth ache is KILLING me though.  ugh stupid tooth..
1	So excitedd too see taylor swifttt 
0	@Robby_am hahahahaha!! thats so funny! shes like ur talking bout meeeee....play with meeeeee! I hope shes ok!! 
0	@sorayabouby me too 
0	Just confiscated a recorder from a young child, feel quite bad 
1	@ChrisPyUK I'll be tuning into it in a mo, just grabbing my cuppa tea 
1	@PixiePearl No prob, dear. ;) Call you tomorrow or Monday 
1	@YourCherryWaves congrats on that lolol!! how is your stay? hope we get to hang 
0	in Pueblo at a NAIFA meeting. working late on Friday 
1	@DaveMott I'm glad you enjoy my threats of violence. 
1	@theOlsens Hey :] may I get a shoutout? 
0	@nhleblanc oh no! sorry to hear that.  
1	@FSteven lol  which is prob why rissa has not made an appearance yet lol  did u get to meet him as well n sutff? saw vid of brief thing.
1	@DarkPiano  Love dressing down!&lt;&lt;Me too or not at all!  Free spirited  
0	government claims back a rather huge sum of the financial support for my studies from back in 2006. bah! 
1	Just fired up EventBox for the first time in days. Thanks for 'thanks' guys! You're well worth following 
0	have to studyy again(: u.u! hateee final exams! reallyy SOOO freaking much! 
0	Wishing we had fast internet NOW....not in 8 years!  http://bit.ly/I72Oi
1	Don't have to worry about HW tonight   Its about time
0	God right now i just wish i was on the A list for the mtv movie awards. its gonna be amazing 
0	sick with the flu 
0	@davecurrie you're not alone.  Bought a Father's Day card for grandpa a week ago, never had a chance to give it to him   Bittersweet day.
1	Show was AWESOME tonight guys, I think I was featured like 3 or 4 times, lots of fun, will do it again soon. &lt;3 you guys 
0	Working until close tonight. I'm going to miss the Hell's Kitchen finale...nooo 
1	yeah!! why not . . .  @Violetd19: &quot;from Rage against the machine to Toni Braxton... why not?&quot; ? http://blip.fm/~78p60
1	http://twitpic.com/5f0cq - Bestfriends? I think so 
0	I have got a bit of a headache..  boo
1	Jus got 2 work...not da best mornin but it was a great nite cant mess dat up 
1	@_Tomm As I said, Attention is Attention.... s'all good bitch!! 
0	uploading pictures at 5 AM is a VERY bad idea ... you accidentally delete 167 of the greatest pics  
0	@mike__miller but then you get minty flavour ice cream, so not entirely useless!!.. except for me because i dont like mint lol 
0	the one thing that i can't tolerate in this world = alcoholics  but my frustration has lowered due to a solitary reflection in the park...
0	And there it goes again  This electricity is up and down like a whore's drawers!
1	i love jusing long 
0	@carolineschnapp I got it and sent you an email... I can't DM you for some reason 
1	@alexsherpes fuck yaself ;) or I'll do it for you!  LOL.
1	@trishababycakes You don't have to thank me. 
1	Best birthday ever  thanks for all the bday wishes sorry I didn't @reply everyone but seriously thanks so much 
0	Is now awake thanks to somones house alarm 
1	is burnt, but had fun @ cultus 
1	After 12 years, I only have 12 more days left in my carpooling career!  What am I going to do with 2 extra hours in my day 
1	Vote ok ! Now just chillin all the day 
0	i just woke up, i miss my boyfriend 
1	@netean there are a lot of vegan coffee creamers f.i. that one: http://ow.ly/emAd by Soyatoo 
0	@_beeeee i want to see that.. is it out? andd that list hasn't been done 
0	we had such a great 4 day (fire dept. talk) that it I miss him extra today  awww, puke.  rite? lol
0	is wishing she was goin to glastonbury fest 
0	@mshowalter I broke my phone at Bonnaroo  I think it was water damage from the intense humidity
0	@DanTanner Noticed gas prices in Portland (PDX) beginning to creep up here too. 6 to 8 cents increase overnight since 5/28/09. 
1	I am still considered a 'youth' on the eurostar 
1	How tweet it is: The changing face(book) of politics  http://bit.ly/E5zY4
1	@_chellebelle_ How could I not? You are a ray of sunshine that breaks the clouds of the day! 
0	@Pookthy @CraftyQuincy DH is going in a week  My 17mos and I are going at the end of May, going to Vancouver 1st to visit my parents.
1	I love the princess bride  i could watch this movie forever! (:
0	@DirectorOfTech Thanks! I don't really use the YouTube app though. I didn't see anything in the blog about Locate Me, which I do use 
1	@ChArDaLiCiOuZ sige ingat goodnight 
1	just love the weather, not too sunny, not cld, not tooo dull, just normal cloudy bright with a nice summer breeze whispering ''RELAX'' 
1	Puttin my girls down 4 a nappy 
1	in bedd, colddddd! smokin smokin smokin. im priii sure its 420 errywhere in the world right now 
1	@alisonhaislip http://www.d-9.com/ looks a lil f'ed up to me but will still watch it 
0	@rogueclown Yeah, and then leaving tomorrow morning 
1	@KulpreetSingh I'd say it's 1/2 of my blog, I need more than 140 chars for some things 
1	my goodnight song for you http://bit.ly/BqsS3  i'm just a girl - no doubt 
0	really windy so my clothes are drying outside! Now I'll be washing the floor for a while, Rebekah made a sticky mess on it 
0	@kallmebubbles  i hear ya sista!!  But i already am!  
0	Daniel was exceedingly tough through shots, and four stitches. The worst part?  Hearing he's out of baseball for 10 days. 
0	Hangovers are ftl 
1	@wude72 hehe.  yes, a tether of coffee and some music MIGHT just get me to the top.  Maybe.
1	Going to Bruno with my Dad. Quality time  #fb
1	@StickyGooeyChef Thanks for the #ff shoutout...have a great day!! 
0	@AKAmplish never cooked for me 
0	Rejecting all food substances. 
0	@ NickkkJonasss  please reply  would you like to come to colombia? I want to be one of your shows aww!! would be awesome.. to meet you xo!
1	@EstelleDarlings My fathers from Sierra Leone as well but i was born in Kenya.. So you know all about Casava leaf &amp; Fufu huh?! 
1	@chefj2k Shouldn't be to long a wait..lol    it as a great set 
0	@ryhoward Welcome to my world for the last few months 
1	I'm listening to Bullet For My Valentine's albums &amp; can't wait for the new album! Good luck guys  Make us something AWESOME !!! &lt;3
0	Morning, off to workk all day, then meetin up wit my personal trainer then hopefully sleeeep. Long ass day 
1	@AshleyMichele07 Anyways, you're doing something to get into that world?  I wish you luck &lt;3
0	Right...going to bed  need sleep badly. Catch you guys l8r ;)
1	im enjoyin my time off! goin to see jeremy kyle tomorrow in manchester  hes my god! lol
0	@MCsavedmylife nothin much just layin in bed tryin not to throw up! Ugh  girl phase lets just call it! Its that time of the month
1	@WeAreTheUsed when you'll come to Brazil again? 
0	@ericholderness Barely 2 seasons   But you are right, it will prolly rain.  I mean, it's Seattle.  ROFL
1	Thanks for your help 
1	@boldaslove SO LUCKY! 2 for the price of 1... guh. Wish I was as smart as you. =( I guess I'll just order s3 and 4 together. 
1	@SuperJennBlogs I am not pregnant and I cry at commercials.  At least you have an excuse.  LOL
1	I AM SOOO happy that jade is back from tunisia ..  however i will be extremely jeouse of her tan! :'-(!!!!! 
1	@Cynngeries I`m glad that you liked it. I`ve always used linux. What is ur fav distro? 
1	@Lostgirl66 Yes, lol. Re my book, haven't got name for it yet. Am trying to think of one 
1	@kirstiealley sorry bout the caps was copying and pasting your instructions to try this a few times a week see where it goes..Thanks lady 
0	burnt my tongue 
0	Sadly was last one on plane.Nofree ticket  sitting next to hipster who has apparently never flown before and finds FAA bag rules confusing
0	@PsychicLove   could you plz point out which rt's at are fault?  just trying to help 
0	napppinggg, then work 7 - 11  
0	@sarah1leonard I Want Some 
0	Just been sent home from school i am like ill 
0	@geektoad   Woot! lol  It's gonna be hard to send this one back  
1	@FamAffairPhoto thank you, I'm trying to follow that gut feeling &amp; move towards that dream. Step 1, getting me a nice Canon SLR Cam 
1	@lizhindley I flew a piper from Fraser Island to S Coast once. Clean forgot to drain fuel from each wing evenly.Too heavy on side to land 
1	Just got up from a nap.. Relaxing for the night 
0	fell asleep around 12 awake at 3.  wish they'd make meds that'd numb the head and heart 
1	@creampuffs_star v. good. i thought you were registered na? 
1	Wow its 4 in the morning what am i doing up . . . soo glad school is over 
0	celts are on tnt tonight   tell me i can stream it on the web
1	@diotav Nope, @robinverheij and I are not family (as far as I can tell) 
0	I wish I had taken a nap.. I'm off to work now 
1	@Natasja_Cupcake life IS good dear  X
0	@nicole_b86 ahahah they really will be  she replyed bck.. awww omg thank you so much !! but id get stage fright. hahah
1	@Sophie_Lhoste  Goodnite to you 
0	Where did my confidence go? 
0	hangover...  
1	@SolarAvada haha. that sounds really good right now..lucky! 
1	@ecstewart Yum! Twice per week I chop fruit at work, and I usually have a hard time staying out of the pineapple 
0	IM GONA DIE IF I DONT C A VID...OMG BUT I REALLY GOOTA GO  #BTS
1	summer is almost here 
0	Finished programme for Sherborne Chamber Choir @ St. Martin's, Zeals tomorrow night. Final concert of term 
1	@momminitup urbanspoon is a fun, free one.  But facebook and twitterfon are the essentials 
0	@LatinoBookNews did u go to the ceremony? are u at BEA? Im not 
0	@humplik you went to the roller derby?!  so jealous! I was going to go... 
1	voted for the teen choice awards 09 
0	@xGabii yup still fluuish..feeling pretty shitty  but im sure ill be beter soon...how are u? &lt;333
1	@xslumberdoll Hahaha yeah really really addictive. I prefer not sleep and watching all their banters 
1	The Win7 fresh install moved all my old windows, user and program files folders to a backup location for easy retrieval of stuff.  Nice 
0	just finished sanitizing everything. one polydactyl kitten had parvo... he died earlier today  i am so heartbroken. two others r at risk.
1	just wrote a song. a sad song. anywayyys, i'll listen to JB. they alway make me feel better 
1	@ somerset with markie and @_liapopovic 
0	i want short stack to come to england already 
1	@deltabella no cookies in the world are good enough to be a fair trade 
0	Apologies to anyone who got blindsighted by the auction ending 24 hours early. Comes with the territory of doing things yourselves 
0	@taticakes I'm the only person who likes her ovaries to bleed lol.  Feel better~ chu
1	@got2bMyMy yeah i had to switch the name up for [future] job related purposes 
1	is having a lovely, lazy sunday 
